date,lightgbm,lstm,ensemble
2018-05-23,-0.1408625563360271,-0.01514519175855555,-0.1084794535249862
2018-05-24,-0.13596303413732727,-0.03973553573782015,-0.12527835215779126
2018-05-25,-0.2740498476446019,-0.08935553310196372,-0.22305206324366822
2018-05-29,-0.2602112495906193,0.027698458023986294,-0.1519393297625452
2018-05-30,-0.08117805712457211,-0.06807099239994728,-0.09082297510761081
2018-05-31,0.016996727583804525,0.022844089091947458,0.03518926310602129
2018-06-01,0.16351718504633123,0.2277599613407723,0.22305569666192393
2018-06-04,0.22733471382577686,0.13843737644422968,0.19688461903665935
2018-06-05,0.14942177750069566,0.15022185124983525,0.1672162746701527
2018-06-06,-0.011606731093375778,0.1257852655625357,0.0765631693240349
2018-06-07,0.13346085459875717,0.09036594473487677,0.17398276215592612
2018-06-08,0.10274092978299432,0.09125554628124588,0.16551849119341935
2018-06-11,0.10919734448973668,0.08840003514475245,0.15989939705086245
2018-06-12,0.18568825070992284,0.06820278522163159,0.19248056717436765
2018-06-13,0.10335393435746276,0.005063040899705663,0.08634124643875755
2018-06-14,0.09859442877186815,0.05332117910644467,0.10410128418374619
2018-06-15,0.2776320314404558,0.14862935465448315,0.2588818689967385
2018-06-18,0.18877383238902007,0.16234679084479198,0.24366965231399654
2018-06-19,0.24264855784887007,0.10590651495848526,0.2218701521203696
2018-06-20,0.29513403836742286,0.06456749989017264,0.2417201632990441
2018-06-21,0.048412108103290864,0.010071168123709529,0.03873706408943373
2018-06-22,-0.16489440816583056,0.1698479989456574,-0.0002690814438506621
2018-06-25,0.08097660142971495,-0.1003821991828845,-0.006512976532657107
2018-06-26,0.05071964708990002,-0.0031081140447216976,0.02608991713743869
2018-06-27,0.07664482882664143,-0.04935641172077494,0.04490963708248138
2018-06-28,0.08667249652238151,0.17446074770460834,0.18271778499315358
2018-06-29,0.15924210599058342,0.11996441593814523,0.189318015852073
2018-07-02,-0.11730176135491596,0.0149694679963098,-0.0686212596399566
2018-07-03,-0.2692301720548385,0.1477287703729737,-0.05678183202083395
2018-07-05,-0.14698548703213807,0.04148179062513729,-0.06622734762718009
2018-07-06,-0.18749051515968518,-0.16368668453191582,-0.2453835786408086
2018-07-09,-0.2008907117965237,-0.01822035759785617,-0.18282061702786293
2018-07-10,-0.15203518587906856,0.07846065984272724,-0.08010894993399208
2018-07-11,-0.03202536258977542,-0.0439089750911567,-0.08247598180913035
2018-07-12,-0.17651769013141302,-0.15906295303782453,-0.23851533350407933
2018-07-13,-0.1630899828217695,-0.14549927513948074,-0.2158990440080405
2018-07-16,-0.06610895473299348,-0.1869041866186355,-0.17404627104903847
2018-07-17,-0.08396407256973287,0.015408777401924175,-0.048094321551108675
2018-07-18,0.022079401502923642,0.032728550718270875,0.045480754991087155
2018-07-19,0.19430179623527025,0.002504063612001933,0.14891613240301468
2018-07-20,0.31543233152725614,-0.09000351447524492,0.16017989968643206
2018-07-23,0.4291175459961412,0.03778060888283618,0.3999231192617759
2018-07-24,0.3406807812850404,-0.012564249000571102,0.23032336543692625
2018-07-25,0.13725371455644636,0.11464877213021131,0.17755982911747326
2018-07-26,0.15723034003292566,-0.06929007600052717,0.06680999571961989
2018-07-27,0.07784938561151022,0.02673197733163467,0.0966724236221139
2018-07-30,-0.015231048387643836,0.1957672538769055,0.11512091195465156
2018-07-31,-0.01346204354927116,0.22588191363177085,0.13212044003025428
2018-08-01,-0.037047449712607275,0.19226376136713086,0.09983195686639805
2018-08-02,-0.07015652720735974,0.15719588806396345,0.05145496181389192
2018-08-03,-0.14121679183571684,0.17166015024381673,0.019720421448702653
2018-08-06,-0.13643215085002192,-0.0068861749330053155,-0.134525355684556
2018-08-07,-0.07218976661332854,-0.09525326187233668,-0.10399894567914021
2018-08-08,-0.11531354059729475,-0.17343935333655494,-0.1790509558662638
2018-08-09,0.07436551868298225,-0.26817642665729474,-0.10370732407711675
2018-08-10,0.11133617345634478,-0.2709440759126653,-0.07681218727331444
2018-08-13,0.18246325327598992,-0.185696085753196,0.006765624919192914
2018-08-14,-0.12248357996868958,-0.12260027237183148,-0.1868104712976096
2018-08-15,-0.10700877734994198,0.037341299477221805,-0.076951378902182
2018-08-16,-0.1931615720025571,0.19570135746606335,-0.00813869837228265
2018-08-17,0.06919674088932763,0.2137350085665334,0.1745433778364026
2018-08-20,-0.03615320161705481,0.05838422000615033,0.0018286505055223653
2018-08-21,0.05254430658901854,0.14682818609146422,0.10416283408681301
2018-08-22,0.2497316468810379,0.1469380134428678,0.24862163652346198
2018-08-23,-0.03908132149435511,0.004612748758950929,-0.044854721898961586
2018-08-24,-0.11320307353418249,-0.14343452093309317,-0.17949879601804672
2018-08-27,-0.04453334580176507,-0.015881035012959628,-0.017918676777947888
2018-08-28,0.13319100944488896,-0.11185397315305186,0.026760021969584213
2018-08-29,0.10073426229833407,-0.17578965865659182,-0.028171721211264194
2018-08-30,0.1657087591696452,-0.13795413609805385,0.02705077374381992
2018-08-31,0.022855475953254763,-0.1127048280103677,-0.06538129939767313
2018-09-04,-0.2936333450642147,-0.07369415279181127,-0.240130477075546
2018-09-05,-0.12865944088874123,0.0049861617537231475,-0.0865398872171956
2018-09-06,-0.017760230828436883,0.145751878047709,0.06003811072692427
2018-09-07,0.019290223521698072,0.11900891798093398,0.06746990604876871
2018-09-10,-0.022448898420080556,0.2803452971928129,0.15182525854343493
2018-09-11,-0.026258918746813336,0.18370821069279095,0.08723778145981616
2018-09-12,0.10649852724726923,0.17170408118437816,0.16137792046385369
2018-09-13,0.06475480674733135,0.2101436541756359,0.19125731097799392
2018-09-14,-0.18896111487461575,0.21293326890128716,0.012367001202293755
2018-09-17,-0.14452364307469381,0.3217502086719677,0.08910184255370693
2018-09-18,-0.1187947025213029,0.2786759214514783,0.09397635355741059
2018-09-19,-0.19029999215979448,0.1417541624566182,-0.04265262303981815
2018-09-20,-0.04012439568444132,0.038714141369766725,-0.03265185087609568
2018-09-21,-0.0192930033863069,0.04327197645301586,-0.005722146410715899
2018-09-24,0.01962316209185357,0.017462548873171373,0.009439920047051294
2018-09-25,-0.033976422843309616,-0.0316961736150771,-0.05544740405361319
2018-09-26,-0.005232186707292286,0.01481570970434477,5.491533430841681e-06
2018-09-27,0.04873794414285997,0.08174449764969469,0.09431708667470587
2018-09-28,0.2815856210785148,0.18889206167904055,0.30506696837215985
2018-10-01,0.09523808575329609,0.1752075736941528,0.19005779712620172
2018-10-02,0.15390810795446916,0.0984931687387427,0.169477377961615
2018-10-03,0.05334630069568061,0.08656591837631243,0.08885801446429362
2018-10-04,-0.06716299950554751,0.0521240609761455,0.0029160362799415963
2018-10-05,-0.12269730450704693,0.07585775161446207,-0.03101009324631569
2018-10-08,0.06719867279346126,0.042118789263278125,0.062031509994634276
2018-10-09,0.10390748978034696,0.16463119975398674,0.144715598958767
2018-10-10,-0.09179274044572135,0.2547006106400738,0.12759332682453425
2018-10-11,-0.04655170063684126,0.13293502613890965,0.06353172471021085
2018-10-12,0.03514791235472296,0.15827219610771867,0.13549735176391947
2018-10-15,-0.019332812092954264,0.02744585511575803,0.02643660489327467
2018-10-16,-0.17107943441700155,-0.09515441725607346,-0.16206524459985375
2018-10-17,-0.06249101505975608,-0.15464789351140007,-0.14544835507050644
2018-10-18,-0.2040392823952837,-0.24555199226815447,-0.2873648747853668
2018-10-19,0.057195643673819456,-0.2035540130914203,-0.0812536210885421
2018-10-22,0.18839036612433682,-0.1716930984492378,0.02019752720513892
2018-10-23,0.0031849552973590425,0.08161270482801036,0.04581536020791273
2018-10-24,0.17424497411395184,0.1611277072442121,0.20319827796068995
2018-10-25,0.23607327320000993,0.23576637525809427,0.27641879077376186
2018-10-26,0.1735993182595525,0.18862847603567193,0.20215155328633824
2018-10-29,0.062210586222130194,0.1849602424987919,0.1408578325010891
2018-10-30,0.05821297901181211,0.2581052585335852,0.1896519533123355
2018-10-31,0.054485182414633924,0.17213240785485218,0.13451183596895652
2018-11-01,-0.02045112569551316,-0.048230813795633286,-0.029922872684655863
2018-11-02,0.11616834792916855,-0.12034881166805782,0.015535206820861734
2018-11-05,-0.03782402642298042,-0.08724684795501472,-0.07429352780758013
2018-11-06,-0.043582891028462134,-0.1325396476738567,-0.07784077648841113
2018-11-07,0.1511218167131826,0.01022492641567456,0.12149884269448269
2018-11-08,-0.0007400317196653452,-0.013256161314413742,0.00844586246208813
2018-11-09,0.04507480978210991,-0.01481570970434477,0.03224123542343489
2018-11-12,-0.003676928583339333,-0.024788033211791065,0.003025768454681801
2018-11-13,0.04009138280405818,0.012860782849360805,0.04103868007533625
2018-11-14,0.012949985807576588,-0.00919254931248078,0.018500823727692347
2018-11-15,0.06302563191465167,-0.08096472345472916,0.011059948329715144
2018-11-16,0.002122744058662636,0.13238588938189166,0.0601537616839246
2018-11-19,-0.004929905586237813,0.07534156306286517,0.006386495554809834
2018-11-20,-0.06302843263222169,0.010422615648201027,-0.0480786392211731
2018-11-21,-0.036578347374243494,0.015595483899310284,-0.0556902521937622
2018-11-23,-0.004513346715489683,-0.027171286737249046,-0.07789718782281711
2018-11-26,-0.1508711064741673,0.10539032640688838,-0.06434288381761645
2018-11-27,-0.18524375755001868,0.01022492641567456,-0.11811027947632737
2018-11-28,-0.18222449674534746,-0.07814216052365681,-0.14812943624807803
2018-11-29,-0.1593694668575748,-0.020208232658261212,-0.12708881336807906
2018-11-30,-0.3303127629075204,-0.14512586214470852,-0.28340238825524994
2018-12-03,-0.29308121222105804,-0.09429776391512543,-0.23738186380098097
2018-12-04,-0.23460084708044168,-0.1250054913675702,-0.21285674284104433
2018-12-06,0.03376773708721536,0.03686904186618636,0.03477219872615458
2018-12-07,0.09262236703722615,0.03761586785573079,0.08004986301679273
2018-12-10,0.23907307182034693,0.08316149881829335,0.1794403609347393
2018-12-11,-0.05360649024022258,-0.1135175504107543,-0.09158628567898501
2018-12-12,0.12092687461923658,-0.016935377586434125,0.060747176009587796
2018-12-13,-0.025703918052479666,-0.016550981856521547,-0.016315659428478478
2018-12-14,-0.12467193944876062,-0.06596230725299829,-0.13712471934435638
2018-12-17,-0.17664808178646849,-0.13488995299389359,-0.20643489055579778
2018-12-18,-0.08506536408206374,-0.14267671220840838,-0.15496387986420823
2018-12-19,-0.06831467155762998,-0.183038263849229,-0.14540482218182602
2018-12-20,0.01579989993196572,-0.09177173483284277,-0.03810554121301115
2018-12-21,0.114739559709908,-0.05954838993102842,0.028808505274479982
2018-12-24,0.07804591221258726,-0.0011202389843166542,0.047150435505391164
2018-12-26,0.31358153651055337,0.149969248341607,0.2854985476010179
2018-12-27,0.3327957734873,0.18949611211176032,0.3144160199093462
2018-12-28,0.2736333996251623,0.2281443570706849,0.2889597910386883
2018-12-31,0.21580448095590837,0.10048104379914774,0.18091757533688607
2019-01-02,0.18280958527084612,0.06246979747836401,0.1485595984757532
2019-01-03,0.07890055860391991,0.01482669243948513,0.06213001505025955
2019-01-04,0.25462943340365357,0.11776786891007336,0.2391068571122776
2019-01-07,0.15678678490567388,0.09740587795984712,0.16812144945046725
2019-01-08,0.13931489792275364,0.02295391644335105,0.11817942195747214
2019-01-09,0.20442685119081908,0.1346153846153846,0.2114289480695299
2019-01-10,0.2726543259976737,0.07408953125686421,0.2130871610773819
2019-01-11,0.018737376287362637,-0.06114088652638053,-0.02358025606820732
2019-01-14,0.04761614926507963,-0.11687826736370426,-0.029291276319434723
2019-01-15,-0.004443177778953665,-0.07513289109519834,-0.06186812527567157
2019-01-16,0.13130148975989026,-0.042459254052629264,0.039637235281863165
2019-01-17,-0.1436754369015732,-0.025007687914598252,-0.11230278376420057
2019-01-18,-0.013377263659346593,0.013860211747133507,0.0014167883934034793
2019-01-22,0.0806414907065872,0.10037121644774415,0.1411324091726312
2019-01-23,-0.030564556870401268,0.2742169309844924,0.17006238641589658
2019-01-24,0.08321813803858898,0.22633220577252558,0.19738930364892054
2019-01-25,0.24500582850167107,0.06804902692966656,0.19701974489830698
2019-01-28,-0.006653320094245619,0.0038439572991257743,0.01352549828504004
2019-01-29,0.06960238843148336,-0.039614725651276196,0.03161990220270424
2019-01-30,-0.003697003222000202,-0.08165663576857181,-0.05923086639537228
2019-01-31,-0.20185686406213169,0.03406844440539472,-0.11385408687986547
2019-02-01,-0.19081811450685943,0.17029829108641217,-0.025309991105413317
2019-02-04,-0.21881584342505705,0.12993673944559153,-0.04256581066725393
2019-02-05,-0.16178746374531397,-0.018319202214119406,-0.11118097527001351
2019-02-06,-0.23158084763680384,-0.0024711154065808548,-0.1427422123673275
2019-02-07,0.08716991565911546,-0.12100777577647938,-0.02565602150690838
2019-02-08,0.07926367259231809,-0.062272108245837544,-0.0016968745114311061
2019-02-11,0.20169181917021037,0.0680380441945262,0.1712818683390507
2019-02-12,0.013460816227562424,0.09434169485568686,0.12761704456682033
2019-02-13,0.03227097472910995,0.0803606730220094,0.10639758377086353
2019-02-14,-0.04235825005629933,0.05159688968940825,0.02112581309215361
2019-02-15,-0.19710208897910003,0.04557835083249132,-0.06579406203491417
2019-02-19,-0.11513059099658321,0.10785045907832887,0.018962525279700337
2019-02-20,-0.14375766478666407,0.148288889865132,0.006990664471757898
2019-02-21,-0.08522485557806533,0.15108948732592364,0.05211493845904429
2019-02-22,-0.23684356039154997,-0.061437420375170235,-0.20896383011038763
2019-02-25,-0.2239512730234998,-0.1005469402099899,-0.23880769140135452
2019-02-26,-0.19874302087844975,-0.2899332249703466,-0.32678837678395556
2019-02-27,-0.2287134889461226,-0.39065588894258224,-0.4052894888687301
2019-02-28,-0.09071184109991569,-0.4399793524579361,-0.36800153760806936
2019-03-01,-0.1195348829057653,-0.2287044765628432,-0.24502258421134226
2019-03-04,-0.1875657676704178,-0.15128717655845011,-0.24422081592735695
2019-03-05,0.02096015597226886,0.11765804155866977,0.08897187024093384
2019-03-06,0.05951007355056838,0.24568378508983876,0.1623114708935966
2019-03-07,-0.10002686173801514,0.16954048236172736,0.0369629025605737
2019-03-08,0.07766558965339684,0.09581338136449502,0.11084873293969642
2019-03-11,0.07580869728482278,0.05639634494574529,0.08539789842901245
2019-03-12,-0.14002952244158073,-0.19847998945657427,-0.2370404543057091
2019-03-13,-0.15823999786919196,-0.21918244519615165,-0.2405025754941813
2019-03-14,-0.1487302455116869,-0.04803848350393182,-0.1051403216694497
2019-03-15,-0.29069356047589995,-0.06080042173702939,-0.21335295604849602
2019-03-18,-0.22764898745231257,-0.13698765540570224,-0.2735140839619011
2019-03-19,-0.22683014932274517,0.02774238896454773,-0.15987808580992727
2019-03-20,-0.04479128582630106,0.0658524799015947,-0.020746728466689828
2019-03-21,0.09707393345680802,0.10384176075209771,0.1048871365181749
2019-03-22,0.28973555593054157,0.2715041954048236,0.34476755850054275
2019-03-25,0.26295546614551496,0.298378948293283,0.36459288642456633
2019-03-26,0.16500367666982851,0.268154461187014,0.2954438745527023
2019-03-27,0.34910046289401536,0.20353204762113958,0.3303542255592026
2019-03-28,0.2771352986219509,0.11872336686728463,0.24296124644659128
2019-03-29,0.028748087427911878,-0.05259631858718095,0.00252060000241708
2019-04-01,-0.08798373063005911,-0.1856082238720731,-0.16842163068074564
2019-04-02,-0.04624255034475215,-0.017737117251680357,-0.03426698042501651
2019-04-03,0.029943154682311325,-0.1148684268330185,-0.0561672497040376
2019-04-04,-0.0025888499343308877,0.10026138909634055,0.09065848074552206
2019-04-05,-0.0932661563265024,-0.0739028247594781,-0.07651290501571312
2019-04-08,-0.005460803761947523,-0.060701577120766154,-0.025507542435160516
2019-04-09,0.0782802929215686,-0.22269692044106665,-0.0818890719582512
2019-04-10,0.011317070856107631,-0.21273557966876072,-0.1391876419635366
2019-04-11,0.08037622888390465,-0.12936563721829283,-0.03311385566243124
2019-04-12,0.10551833498384322,-0.05166278610025041,0.023443613708231024
2019-04-15,-0.17282894240869215,-0.126191626762729,-0.19917408925869842
2019-04-16,-0.14931725175107663,0.08875148266924394,-0.027095597952517078
2019-04-17,-0.05370825453690897,0.18286254008698327,0.08047731754349906
2019-04-18,0.13239923764332745,0.17871106620392743,0.20965346062779483
2019-04-22,0.06874813445223707,0.13365988665817335,0.10344837056174758
2019-04-23,0.1034144958286326,0.14768483943241226,0.1433415799981837
2019-04-24,0.2018498530845549,0.09950358037165576,0.18903246003410903
2019-04-25,0.20478411365182983,-0.06776347581601722,0.08488695834782725
2019-04-26,0.03679901259804643,0.22602468918859553,0.15451949482036428
2019-04-29,0.0139881168577573,0.19875455783508325,0.12504152953167083
2019-04-30,0.004740119669985277,0.22360848745771647,0.1089727925165792
2019-05-01,-0.15020789079039457,0.032893291745376266,-0.0604992270851048
2019-05-02,-0.27318784660348305,0.07828493608048148,-0.10753284551647738
2019-05-03,-0.38072547231551285,0.010444581118481747,-0.2400274574988735
2019-05-06,-0.3469486156317901,0.019022149491981524,-0.2085837688023076
2019-05-07,-0.40676485102069926,-0.16384044282388086,-0.3749749449800276
2019-05-08,-0.3094924761500282,-0.31815885428107016,-0.4306303388210596
2019-05-09,-0.33857619633779856,-0.4197162061239731,-0.48361207144552826
2019-05-10,-0.15501606392575898,-0.3986293546544831,-0.36061108611635534
2019-05-13,-0.16298767731454486,-0.44679536637300593,-0.4028709817112479
2019-05-14,-0.07623228165402116,-0.3764881606115187,-0.29152972383534936
2019-05-15,-0.20116719263882143,-0.3536330887844309,-0.34669866371405517
2019-05-16,0.11882533317102412,-0.20265342880991083,-0.05512310442772824
2019-05-17,-0.23886994178088952,-0.10509379255809867,-0.1904712220400044
2019-05-20,-0.23308964293886264,-0.09977814875016475,-0.18815382674806605
2019-05-21,-0.14024655357378746,-0.005809866889250099,-0.0721034379776389
2019-05-22,-0.1868876136778064,0.012531300795150024,-0.08941692019298005
2019-05-23,-0.11977961673729341,-0.0781201950533761,-0.10154832086356493
2019-05-24,0.21322667293151432,0.1548016518033651,0.22515527100655097
2019-05-28,0.03129823630325232,0.07377103193779379,0.06546934249055922
2019-05-29,-0.044652452965045254,0.06225014277555682,0.0069247285856262235
2019-05-30,0.11443592999040136,0.1719896322980275,0.15878463719093644
2019-05-31,0.03305032407959069,0.2740192417519659,0.16158482174049366
2019-06-03,-0.1678308141817004,0.10712559855906514,-0.04739651404443965
2019-06-04,-0.13389966096177258,0.176986776786891,0.022471354799004157
2019-06-05,0.11111820193250878,0.2527786319905109,0.21217521196816716
2019-06-06,0.08858202345057178,-0.02075736941527918,0.032004656834945314
2019-06-07,0.02836153997117351,-0.13155120151122435,-0.06846238332239254
2019-06-10,0.16179869134524075,-0.10271053903264069,0.018105138301124698
2019-06-11,0.24274673218684392,0.023986293546544833,0.16081690706973714
2019-06-12,0.20071366097618515,0.08031674208144797,0.1926267205195519
2019-06-13,0.18296769970310403,0.15946931423801783,0.24636395840915604
2019-06-14,-0.03569057255397462,0.11759214514782762,0.07752755308925645
2019-06-17,-0.13855388504145577,-0.05774722136800949,-0.11565232918308459
2019-06-18,0.20106723371814492,-0.0014936560802017824,0.13428721273083857
2019-06-19,0.30218633748269197,0.0942208847691429,0.24310684733201657
2019-06-20,0.2730513682265057,0.03348635944295567,0.17310675641315773
2019-06-21,0.2552734267286046,0.20645345516847516,0.28431474844743226
2019-06-24,0.14710590197273155,0.18084171682115713,0.20837223096005822
2019-06-25,0.1574231953207497,0.025622721082458375,0.10100361100362953
2019-06-26,0.23653971300439086,-0.01774809998682072,0.1606671170948272
2019-06-27,-0.0226686765369259,-0.05853797829811536,-0.042818661912492506
2019-06-28,0.10221335042481287,-0.15005711022272986,-0.01866156293355728
2019-07-01,0.13723552055911659,-0.03248693054518297,0.08076974869447526
2019-07-02,-0.13624157757079278,-0.033222773799587046,-0.10591233115358976
2019-07-03,0.029565685354338907,-0.05671484426481571,-0.0021198075744029475
2019-07-05,0.07725340743565948,-0.014057900979659975,0.04362713751160076
2019-07-08,0.014299756730349474,0.0008896015463691078,0.030150257134980495
2019-07-09,-0.06649203451427582,-0.015342880991082018,-0.04551470391895982
2019-07-10,-0.11189821145344798,-0.0596362518121513,-0.09741229729212302
2019-07-11,0.09279389355211085,-0.13550498616175372,-0.04908066448366497
2019-07-12,0.1990851331419396,-0.09412204015287967,0.064994261292824
2019-07-15,0.24414527482795384,-0.10045907832886702,0.08307911152164969
2019-07-16,0.1843142854116061,-0.008313930501252032,0.12149735456100193
2019-07-17,0.1847640751837094,0.010631287615867856,0.10851895828546713
2019-07-18,0.011015834576810405,-0.18870535518165443,-0.1199510138099286
2019-07-19,0.03871984536282386,-0.14683916882660458,-0.08244178454745173
2019-07-22,0.0911417290528457,-0.10055792294513026,-0.016035365679705933
2019-07-23,0.0132511065542172,0.022745244475684226,-0.006051952349152248
2019-07-24,0.15107757621588547,0.06393050125203181,0.12309466653132767
2019-07-25,0.2062959047859006,0.11151869261520889,0.18773613936050848
2019-07-26,0.21037660213677245,0.002690770109388042,0.13398611175336567
2019-07-29,0.03980725141195713,-0.2070025919254931,-0.11340421350109033
2019-07-30,0.0994225747822295,-0.20175284452840136,-0.07753564335781671
2019-07-31,0.030494485141463853,-0.16503756095418004,-0.09177183973139212
2019-08-01,-0.09226671792298298,-0.13347318016078724,-0.16552621787585295
2019-08-02,-0.24633928694840457,-0.11513201247638712,-0.2503734381466445
2019-08-05,-0.12510365363971898,-0.0010104116329130606,-0.12988895864589367
2019-08-06,-0.2980137179251772,-0.061020076439836576,-0.24278253464253963
2019-08-07,-0.3321023281713688,-0.1474212537890436,-0.3107939282548477
2019-08-08,-0.30739830590957873,-0.13571365812942054,-0.28861087758956794
