date,lightgbm,ridge,ensemble,ensemble_causal
2018-05-04,0.11742692546705558,0.29308360252828647,0.2277174897061392,0.2277174897061392
2018-05-07,0.03483717127933458,0.1881707083984032,0.1238218805633854,0.1238218805633854
2018-05-08,0.13838035534798532,0.25969046573126237,0.2188906822223897,0.2188906822223897
2018-05-09,0.08250108002231234,0.24889278992976094,0.18676846504677014,0.18676846504677014
2018-05-10,0.08865092987450751,0.22527223378454245,0.17663463983852254,0.17663463983852254
2018-05-11,0.016459111753484006,0.09359172578481928,0.06356398992641507,0.06356398992641507
2018-05-14,0.020813127382865206,0.03822952765383302,0.03366674901189093,0.03366674901189093
2018-05-15,-0.012742376998633623,-0.10484671419242322,-0.061154192261699485,-0.061154192261699485
2018-05-16,-0.02307000073564425,-0.12385447503955144,-0.08434665543502434,-0.08434665543502434
2018-05-17,0.0773356719423934,0.008234566542041067,0.04860512962886397,0.04860512962886397
2018-05-18,0.10689356752569139,0.019452468041190368,0.07077497916688694,0.07077497916688694
2018-05-21,0.03986586419875449,-0.01994300941590878,0.015591614852607053,0.015591614852607053
2018-05-22,0.035009941272758575,-0.061932164207857805,-0.015213705407457168,-0.015213705407457168
2018-05-23,-0.10552287566056459,-0.05529551882206035,-0.0871317129601811,-0.0871317129601811
2018-05-24,-0.13960726853266647,-0.10550943923965089,-0.12935207095404236,-0.12935207095404236
2018-05-25,-0.09245533789798398,0.06218868093539881,-0.012925822905843067,-0.012925822905843067
2018-05-29,-0.005792440893745906,0.11118279690290507,0.06291704134853145,0.06291704134853145
2018-05-30,0.06902490776457151,0.1965136967511855,0.15072043457110915,0.15072043457110915
2018-05-31,0.1051663036966952,0.18209317037941092,0.16682007100435445,0.16682007100435445
2018-06-01,0.12327904646202252,0.24601929246048854,0.20480051766309235,0.20480051766309235
2018-06-04,0.09007127153525865,0.14110968433116539,0.12656950498226954,0.12656950498226954
2018-06-05,0.06581528280865977,0.04054607852468103,0.05681522668812935,0.05681522668812935
2018-06-06,-0.0240134594867696,0.03003650311659184,0.0016743502193511213,0.0016743502193511213
2018-06-07,0.030956393216847032,0.026677453126487102,0.032615340860924,0.032615340860924
2018-06-08,0.03642971912282568,-0.009166102150387137,0.015447112141300092,0.015447112141300092
2018-06-11,0.04630017093086882,-0.028199968318039198,0.009516481590253301,0.009516481590253301
2018-06-12,0.026879895195919806,-0.06898090348731098,-0.025808657794603784,-0.025808657794603784
2018-06-13,-0.03284734546716755,-0.1459140404996109,-0.10140573991348609,-0.10140573991348609
2018-06-14,0.031838046344453835,-0.11563316332529014,-0.04810049932129671,-0.04810049932129671
2018-06-15,0.02063565466159815,-0.19792396105677448,-0.0980367967954101,-0.0980367967954101
2018-06-18,0.08858385726042582,-0.1242547545333923,-0.022640553459257935,-0.022640553459257935
2018-06-19,-0.037859466238194146,-0.20142605209972064,-0.1328480976754543,-0.1328480976754543
2018-06-20,0.0027396861476102767,-0.14233860899456385,-0.07789231050131341,-0.07789231050131341
2018-06-21,0.006287796930897609,-0.18778506205946735,-0.10280803034720408,-0.10280803034720408
2018-06-22,-0.04016728343569273,-0.03485205941137281,-0.0466954378528616,-0.0466954378528616
2018-06-25,-0.11722225711959687,-0.18752620802111963,-0.17763006495151074,-0.17763006495151074
2018-06-26,-0.059355387724710135,-0.05137628135864606,-0.06723706926251263,-0.06723706926251263
2018-06-27,-0.06521657830353994,0.036600025753139365,-0.01966139795245296,-0.01966139795245296
2018-06-28,0.18997251132298357,0.39939804835991694,0.33127602405346523,0.33127602405346523
2018-06-29,0.10070563601856465,0.2470506497069181,0.19516726652682517,0.19516726652682517
2018-07-02,-0.00926105285551929,0.1304414423997447,0.059805710380844465,0.059805710380844465
2018-07-03,-0.021540374247430973,0.17712841794905415,0.08280144268569589,0.08280144268569589
2018-07-05,-0.0008235968244131195,0.10141829856239055,0.060499836243318006,0.060499836243318006
2018-07-06,-0.12873138156442998,-0.24764073944095374,-0.2131973130672438,-0.2131973130672438
2018-07-09,-0.15593371308955334,-0.12454723456600267,-0.1618111782108595,-0.1618111782108595
2018-07-10,0.16656907532620133,0.23200231307986038,0.21910999144414628,0.21910999144414628
2018-07-11,0.1470635114583365,0.1047762849350572,0.13616620434083207,0.13616620434083207
2018-07-12,0.012508135335025134,-0.008691295072555632,0.005125142877906764,0.005125142877906764
2018-07-13,-0.04730276378850246,-0.0008973292027525987,-0.022688950181002573,-0.022688950181002573
2018-07-16,-0.1076518296095976,-0.12441846885476639,-0.12159016245171508,-0.12159016245171508
2018-07-17,-0.15581994701794946,-0.1534835771652048,-0.1662956196321542,-0.1662956196321542
2018-07-18,-0.09457059287382813,-0.13085302539288757,-0.11887989718907824,-0.11887989718907824
2018-07-19,0.030448275989483502,-0.0587868097779982,-0.015494706103317253,-0.015494706103317253
2018-07-20,0.05388038377441327,-0.060279927115254484,-0.005727038352711781,-0.005727038352711781
2018-07-23,0.15072427905206054,0.030400349346933978,0.1026259217839719,0.1026259217839719
2018-07-24,0.0665418572492288,-0.018999994401491443,0.0293400755992359,0.0293400755992359
2018-07-25,0.07486236066711828,0.04969135422323493,0.06700033495993798,0.06700033495993798
2018-07-26,0.04686030041596918,0.05392393866274025,0.054725648707087814,0.054725648707087814
2018-07-27,0.11276880154879389,0.1289064469319179,0.13137511012729516,0.13137511012729516
2018-07-30,0.16089537397744294,0.20512644805777805,0.19592983713065684,0.19592983713065684
2018-07-31,0.1209890325217362,0.1668007322849193,0.1545854692413475,0.1545854692413475
2018-08-01,0.07417561868532652,0.11027079352098337,0.09777044384789021,0.09777044384789021
2018-08-02,0.040800669821056526,0.09010083477283665,0.07200745640272405,0.07200745640272405
2018-08-03,-0.048494211346741214,-0.027485917902414194,-0.037942088502686766,-0.037942088502686766
2018-08-06,-0.08717154564230226,-0.12165531716698227,-0.11164485568533321,-0.11164485568533321
2018-08-07,-0.08510465954008217,-0.11396994150192351,-0.10292696752379883,-0.10292696752379883
2018-08-08,-0.054543797188414934,-0.14135004941182178,-0.10326868919706535,-0.10326868919706535
2018-08-09,-0.07629106910351054,-0.057544422381639516,-0.06806903076192397,-0.06806903076192397
2018-08-10,-0.056155039545451875,-0.06446671618001719,-0.0644204579662409,-0.0644204579662409
2018-08-13,0.03032186543834241,0.05672199524121058,0.04520295328717667,0.04520295328717667
2018-08-14,0.11098567728978384,0.1475473367102551,0.1360680662732206,0.1360680662732206
2018-08-15,0.08878478351218737,0.1271111220646267,0.11425542761027294,0.11425542761027294
2018-08-16,0.14442666043577312,0.2547389561584316,0.22030773137163676,0.22030773137163676
2018-08-17,0.21022803515203625,0.380465412194797,0.32323427545145517,0.32323427545145517
2018-08-20,0.13036604080584488,0.18570160656084186,0.17389472565777186,0.17389472565777186
2018-08-21,0.07228393650985851,0.14256619824435743,0.11674596242576435,0.11674596242576435
2018-08-22,0.07604605297928506,0.11041232381731243,0.09995785789059748,0.09995785789059748
2018-08-23,-0.049571322844921564,-0.07591381550195735,-0.07130288428822855,-0.07130288428822855
2018-08-24,-0.24787523701044775,-0.320862569393805,-0.31379342372378527,-0.31379342372378527
2018-08-27,-0.11893875854327997,-0.1444455917202106,-0.14035884248887015,-0.14035884248887015
2018-08-28,-0.08642374595847502,-0.14083112690415944,-0.11921819570240359,-0.11921819570240359
2018-08-29,-0.1469420147124218,-0.13989324420633287,-0.15170396440503234,-0.15170396440503234
2018-08-30,-0.08779069977683165,-0.08304698567923617,-0.08919615581528506,-0.08919615581528506
2018-08-31,-0.053223688135946065,-0.07393984611750928,-0.06417231018139813,-0.06417231018139813
2018-09-04,-0.10551618841957217,-0.11641847308821215,-0.11926231461098291,-0.11926231461098291
2018-09-05,-0.05945804006632796,0.006608810207764452,-0.030081346518231623,-0.030081346518231623
2018-09-06,-0.019566897265360962,0.06343906380824425,0.02214911654839902,0.02214911654839902
2018-09-07,0.010906734093836145,0.07845173421901035,0.054856783181164215,0.054856783181164215
2018-09-10,0.0024022322623687294,0.1203432688650901,0.07155852848011315,0.07155852848011315
2018-09-11,0.05941857974570166,0.18413347464109775,0.13192055482602336,0.13192055482602336
2018-09-12,0.06762984229802707,0.2523569259540897,0.17504864496178182,0.17504864496178182
2018-09-13,0.0590675520843063,0.18665453496520462,0.1364606391261978,0.1364606391261978
2018-09-14,-0.03136876946737223,-0.018186867633775743,-0.030938031974583054,-0.030938031974583054
2018-09-17,0.005106331370230677,-0.006105166415020968,-0.005209880486314113,-0.005209880486314113
2018-09-18,-0.10909916603660004,-0.20330911082670922,-0.17548475837207192,-0.17548475837207192
2018-09-19,-0.09814046770644702,-0.18489853935615955,-0.15507221849921016,-0.15507221849921016
2018-09-20,0.03620761215490482,-0.10012773610295822,-0.033774865569627145,-0.033774865569627145
2018-09-21,-0.0572931234104441,-0.14482210367266962,-0.10976995394256465,-0.10976995394256465
2018-09-24,-0.1110091018614545,-0.1027733068179135,-0.10939102060959052,-0.10939102060959052
2018-09-25,-0.09231491860380474,-0.038305865615922884,-0.06775743029910226,-0.06775743029910226
2018-09-26,-0.09178295349917524,-0.016472702288462555,-0.051578336370203405,-0.051578336370203405
2018-09-27,-0.10731045148943391,-0.016557041883287577,-0.059238808095345215,-0.059238808095345215
2018-09-28,0.02847251709636436,0.04486822437539208,0.05162829207485444,0.05162829207485444
2018-10-01,-0.044608025185272446,-0.04941777306751896,-0.04620716581635566,-0.04620716581635566
2018-10-02,-0.066332815010134,-0.12610638694405268,-0.09762220599261985,-0.09762220599261985
2018-10-03,0.023610969710625065,0.004328468229397022,0.014311460512075552,0.014311460512075552
2018-10-04,0.03961001282340146,0.01982959618802834,0.032165150843822155,0.032165150843822155
2018-10-05,0.08004584157396821,0.043538146142270216,0.0641893504507154,0.0641893504507154
2018-10-08,0.2046263271942342,0.25528449314184465,0.24519408234098405,0.24519408234098405
2018-10-09,0.16847312509909623,0.2516040378415517,0.22516826314893482,0.22516826314893482
2018-10-10,0.06807462607684583,0.02766227444304435,0.04848157354638169,0.04848157354638169
2018-10-11,-0.032731217611175555,-0.2816446220990879,-0.18432258392480652,-0.18432258392480652
2018-10-12,-0.09533500788597465,-0.26174270303950775,-0.2060653884903626,-0.2060653884903626
2018-10-15,-0.09100186648641581,-0.3766503940205675,-0.2752347266526055,-0.2752347266526055
2018-10-16,-0.13913596421686847,-0.41288582165736204,-0.30678739516586645,-0.30678739516586645
2018-10-17,-0.045446525454772506,-0.26685243260349645,-0.18438847113267948,-0.18438847113267948
2018-10-18,-0.021510045925023435,-0.20264812975835816,-0.13573508775211918,-0.13573508775211918
2018-10-19,0.008152901903841235,-0.34321114504382905,-0.19878862707155479,-0.19878862707155479
2018-10-22,-0.015757484721793384,-0.20069352070520363,-0.11976679457564199,-0.11976679457564199
2018-10-23,0.024196228640413465,0.2564117285444466,0.16479655390578302,0.16479655390578302
2018-10-24,0.20027460995092095,0.39333212034893356,0.3414203335526775,0.3414203335526775
2018-10-25,0.17341573059774112,0.3627467771189011,0.31322507110885117,0.31322507110885117
2018-10-26,0.21937458016224198,0.4626875864101873,0.3930317008664625,0.3930317008664625
2018-10-29,0.14485749833601835,0.4113649730725255,0.3157745522859823,0.3157745522859823
2018-10-30,0.172203538813738,0.3273230801754664,0.2873661605917131,0.2873661605917131
2018-10-31,-0.10255327553066906,-0.16018581414691,-0.14422160955356086,-0.14422160955356086
2018-11-01,-0.10727512753234722,-0.2896047635627573,-0.2201460252467857,-0.2201460252467857
2018-11-02,-0.2220762783762959,-0.4096046998739913,-0.349673039807269,-0.349673039807269
2018-11-05,-0.25747287196904584,-0.4271793801929908,-0.37843524451168814,-0.37843524451168814
2018-11-06,-0.2260324507161355,-0.4050814049552294,-0.3489593874673442,-0.3489593874673442
2018-11-07,-0.14912944393497085,-0.19849225711251137,-0.19067382060794325,-0.19067382060794325
2018-11-08,-0.1027423192482405,-0.1266475845551726,-0.12136500631969503,-0.12136500631969503
2018-11-09,-0.09073683097866754,-0.0895628638744475,-0.10020512505030613,-0.10020512505030613
2018-11-12,-0.016273760569432624,-0.16276430952679352,-0.0948928968801833,-0.0948928968801833
2018-11-13,0.0358288618327172,0.020665871115079597,0.0312812962547669,0.0312812962547669
2018-11-14,-0.07784867273622458,-0.17705128526087693,-0.13596065866111037,-0.13596065866111037
2018-11-15,0.07990865064993227,0.07057766502827546,0.08708798532088839,0.08708798532088839
2018-11-16,0.16611104126080323,0.2666352154722487,0.22643240676239926,0.22643240676239926
2018-11-19,0.13733490218331623,0.3825374757648839,0.27538877644823456,0.27538877644823456
2018-11-20,0.0970295883994114,0.23304732419283503,0.17659901260105487,0.17659901260105487
2018-11-21,0.059966342048239356,0.16005585551002924,0.11148718199554157,0.11148718199554157
2018-11-23,0.10580735968667507,0.16323060703924072,0.14393364033443048,0.14393364033443048
2018-11-26,-0.04913204209191124,-0.018574738733626518,-0.036083236028821554,-0.036083236028821554
2018-11-27,0.016360880002447852,-0.13737540299138523,-0.059158643675909964,-0.059158643675909964
2018-11-28,-0.1292059226868503,-0.15265299764394338,-0.15230605802118902,-0.15230605802118902
2018-11-29,-0.12716897682608297,-0.16248356740908876,-0.15473590752770883,-0.15473590752770883
2018-11-30,-0.12759557050228235,-0.28398243110551075,-0.21580306647181413,-0.21580306647181413
2018-12-03,-0.08334943908049813,-0.07857390423895477,-0.08904390765284256,-0.08904390765284256
2018-12-04,-0.19719732182843347,-0.33037388142943375,-0.2983100811723008,-0.2983100811723008
2018-12-06,-0.20332945683207362,-0.17269779941660093,-0.2143953227950296,-0.2143953227950296
2018-12-07,-0.04848810922490098,-0.028916642839341467,-0.03711745170001414,-0.03711745170001414
2018-12-10,0.05601572117008979,0.10140821430750208,0.0918920378720009,0.0918920378720009
2018-12-11,-0.0921086994835828,-0.2459342622341429,-0.17548072869874612,-0.17548072869874612
2018-12-12,0.0033388108539381648,-0.1264178364169541,-0.05996871146738152,-0.05996871146738152
2018-12-13,-0.007960759104304863,-0.14902206244461944,-0.07383274518584475,-0.07383274518584475
2018-12-14,-0.08655079620859159,-0.17938349256178354,-0.14260870055631913,-0.14260870055631913
2018-12-17,-0.0105630239541193,-0.04627697895270391,-0.03155607785381623,-0.03155607785381623
2018-12-18,-0.005493331928387224,0.13910779822213326,0.07466806999627051,0.07466806999627051
2018-12-19,0.022447993960353543,0.21624486219845165,0.126451488425769,0.126451488425769
2018-12-20,0.15495191524150514,0.3499005665264448,0.2662597581420417,0.2662597581420417
2018-12-21,0.3365877810822758,0.47677195137943074,0.434867433617515,0.434867433617515
2018-12-24,0.06565284991394521,-0.029540686567514036,0.02814413629195399,0.02814413629195399
2018-12-26,0.28384028272587164,0.31625887985972073,0.3289074261036463,0.3289074261036463
2018-12-27,0.350180302641306,0.44209849409093394,0.4310593443733743,0.4310593443733743
2018-12-28,0.3793671279815705,0.394546129661397,0.42324388701886473,0.42324388701886473
2018-12-31,0.27407560482154497,0.3865715386967924,0.3677295624012579,0.3677295624012579
2019-01-02,0.21108544467759474,0.5187746054449253,0.41194645038004685,0.41194645038004685
2019-01-03,0.2665049283311651,0.3561219861750653,0.3401390833820235,0.3401390833820235
2019-01-04,0.22752010727714153,0.21714797863567942,0.2518068342695272,0.2518068342695272
2019-01-07,0.15935095914105754,0.13737641579091572,0.16617820036817832,0.16617820036817832
2019-01-08,0.0678499393757661,-0.10757744322960099,-0.02298054549295004,-0.02298054549295004
2019-01-09,0.14027776967716274,-0.021873485136986816,0.0626810361232926,0.0626810361232926
2019-01-10,0.13919514280805081,0.06688844322761077,0.11483302894485242,0.11483302894485242
2019-01-11,-0.06895014452710514,-0.1586256951283706,-0.1284444290759101,-0.1284444290759101
2019-01-14,-0.004869398750602285,-0.18655463806222924,-0.10212940890108457,-0.10212940890108457
2019-01-15,0.06141412908417492,-0.007893423414996376,0.024464146418535546,0.024464146418535546
2019-01-16,0.15041886336914176,0.14477925061237884,0.1611962676142236,0.1611962676142236
2019-01-17,0.1066201486515503,-0.017824608330740524,0.047408358947849075,0.047408358947849075
2019-01-18,0.23627485909467616,0.21782172853649284,0.25984132172148783,0.25984132172148783
2019-01-22,0.2503797723920145,0.35460607881292866,0.3361820440127035,0.3361820440127035
2019-01-23,0.19122274842896525,0.2991623589284792,0.2688741682329218,0.2688741682329218
2019-01-24,0.14433040529037403,0.16184669625696213,0.1679120023136004,0.1679120023136004
2019-01-25,0.13772978995024235,0.25779253044866796,0.22172398467135973,0.22172398467135973
2019-01-28,0.12902225704365586,0.26522002185258725,0.22450519307520259,0.22450519307520259
2019-01-29,0.12920590988428213,0.23172410986973144,0.20644660667048959,0.20644660667048959
2019-01-30,-0.025814282298535392,-0.00795589434831034,-0.014510437681821982,-0.014510437681821982
2019-01-31,-0.10767394325369317,-0.10526378929430094,-0.11954283547838433,-0.11954283547838433
2019-02-01,-0.10895114756501915,-0.15615579290989487,-0.14628535958428612,-0.14628535958428612
2019-02-04,-0.03205626698612607,-0.09636992349078842,-0.07041744090792365,-0.07041744090792365
2019-02-05,-0.02820514089205584,-0.10907801489406892,-0.0766835503205596,-0.0766835503205596
2019-02-06,0.08827123103879045,0.1354994786597688,0.12213078590723087,0.12213078590723087
2019-02-07,0.24189987039261904,0.2766620029238505,0.2850990145670731,0.2850990145670731
2019-02-08,0.2922201958860437,0.36641671747249466,0.36071707390293734,0.36071707390293734
2019-02-11,0.2458590277549925,0.2987841623247908,0.29590664657925925,0.29590664657925925
2019-02-12,0.08006408058701056,0.1411822799424659,0.11891420693036983,0.11891420693036983
2019-02-13,0.08862897262956188,0.13517479679257663,0.12331020362138691,0.12331020362138691
2019-02-14,0.08553849659690783,0.17415591490836257,0.1377340643758569,0.1377340643758569
2019-02-15,0.05028892984560254,0.0917752376458075,0.07763405257950043,0.07763405257950043
2019-02-19,-0.01825825509728557,-0.016348751547670463,-0.025098562441271493,-0.025098562441271493
2019-02-20,0.04402334503563239,-0.013976582100278663,0.01372801206788498,0.01372801206788498
2019-02-21,0.05894183678050047,0.013106355670870228,0.03951726690162278,0.03951726690162278
2019-02-22,-0.04620621438754708,-0.1392311878568432,-0.1002053384688368,-0.1002053384688368
2019-02-25,-0.06331600296232806,-0.10864950701208881,-0.09996348769940294,-0.09996348769940294
2019-02-26,-0.10164505861577994,-0.16257457649550858,-0.14802437348591213,-0.14802437348591213
2019-02-27,-0.10856624958343644,-0.1435185584457198,-0.13693763481054155,-0.13693763481054155
2019-02-28,-0.08528125863118595,-0.1853304833419908,-0.14670452145697174,-0.14670452145697174
2019-03-01,-0.05957472591941963,-0.15685091436116563,-0.11488562566823358,-0.11488562566823358
2019-03-04,-0.11849854345104986,-0.15367818034195316,-0.1514609615101188,-0.1514609615101188
2019-03-05,-0.022130333758640975,0.024032207025069443,-0.001109936142602922,-0.001109936142602922
2019-03-06,-0.03525858120938436,0.06930014446767102,0.01796293075500966,0.01796293075500966
2019-03-07,0.06535420673361315,0.10850466341111324,0.09239908436512857,0.09239908436512857
2019-03-08,0.05232679635365633,0.12364203595703696,0.09070774163159735,0.09070774163159735
2019-03-11,0.10813351599344016,0.18262375141320036,0.15834570187727381,0.15834570187727381
2019-03-12,-0.044661017275329874,-0.03513410714081961,-0.04322634820404944,-0.04322634820404944
2019-03-13,-0.017071174314469993,0.020997043750629035,0.00020953307236383254,0.00020953307236383254
2019-03-14,-0.15181138550860482,-0.20177802430097572,-0.19358587229031593,-0.19358587229031593
2019-03-15,-0.13053061919284764,-0.24833847974773107,-0.2095722451085013,-0.2095722451085013
2019-03-18,-0.15031157327175404,-0.2412659699334926,-0.21649972170594456,-0.21649972170594456
2019-03-19,-0.1317832718896386,-0.21465854199089707,-0.1879845682526096,-0.1879845682526096
2019-03-20,-0.1345388868875299,-0.1847240005381968,-0.17233616054623,-0.17233616054623
2019-03-21,0.040786907733619406,0.04724402015633748,0.04589104721541793,0.04589104721541793
2019-03-22,0.39043181611031297,0.42557422124227967,0.4434982935145165,0.4434982935145165
2019-03-25,0.35437621257036706,0.36592335470206033,0.38925155033960096,0.38925155033960096
2019-03-26,0.3947857846605237,0.42452169931293104,0.4407983600810101,0.4407983600810101
2019-03-27,0.4773361776021213,0.4830809812542589,0.5113656690360757,0.5113656690360757
2019-03-28,0.36894757488497076,0.4718092437415432,0.44747127141987986,0.44747127141987986
2019-03-29,0.23680020711897837,0.3066591333576914,0.2872513605127864,0.2872513605127864
2019-04-01,0.11888453496809245,0.1646300726815309,0.15370763525485812,0.15370763525485812
2019-04-02,0.07902407319044459,0.13803416519662193,0.11430264460106813,0.11430264460106813
2019-04-03,-0.012603463188150107,0.029117642558956866,0.009266675969459261,0.009266675969459261
2019-04-04,0.001493007822652438,0.09781748184670941,0.057010482287097645,0.057010482287097645
2019-04-05,0.004826735882831105,0.04388311623348176,0.028866960984926894,0.028866960984926894
2019-04-08,0.042958736800072915,0.15131174614473153,0.11015593933352816,0.11015593933352816
2019-04-09,0.030123069110543015,0.16166357058841402,0.11213739556048288,0.11213739556048288
2019-04-10,0.055504582688742775,0.12853940686969695,0.10628716984022661,0.10628716984022661
